"date","wave","wave.day","type","cases.stat"
2021-02-21,"Segunda",155,"Media móvil de 7 días",5729.71428571429
2021-02-21,"Segunda",155,"Spline (df=33)",5929.28261316596
2021-02-21,"Segunda",155,"Cambio en spline",-0.00939567111940223
2021-02-21,"Segunda",155,"Índice (día 1 = 100)",120.401056676273
2021-02-22,"Segunda",156,"Casos",6702
2021-02-22,"Segunda",156,"Media móvil de 7 días",5691.71428571429
2021-02-22,"Segunda",156,"Spline (df=33)",5867.75354682637
2021-02-22,"Segunda",156,"Cambio en spline",-0.0103771519007995
2021-02-22,"Segunda",156,"Índice (día 1 = 100)",119.602545629203
2021-02-23,"Segunda",157,"Casos",5510
2021-02-23,"Segunda",157,"Media móvil de 7 días",5682.28571428571
2021-02-23,"Segunda",157,"Spline (df=33)",5801.33803436219
2021-02-23,"Segunda",157,"Cambio en spline",-0.0113187290390032
2021-02-23,"Segunda",157,"Índice (día 1 = 100)",119.40441882805
2021-02-24,"Segunda",158,"Casos",4975
2021-02-24,"Segunda",158,"Media móvil de 7 días",5428.28571428571
2021-02-24,"Segunda",158,"Spline (df=33)",5730.44071298846
2021-02-24,"Segunda",158,"Cambio en spline",-0.012220856801275
2021-02-24,"Segunda",158,"Índice (día 1 = 100)",114.067002881844
2021-02-25,"Segunda",159,"Casos",5610
2021-02-25,"Segunda",159,"Media móvil de 7 días",5607
2021-02-25,"Segunda",159,"Spline (df=33)",5655.46621992021
2021-02-25,"Segunda",159,"Cambio en spline",-0.0130835474657862
2021-02-25,"Segunda",159,"Índice (día 1 = 100)",117.822406340058
2021-02-26,"Segunda",160,"Casos",5763
2021-02-26,"Segunda",160,"Media móvil de 7 días",5794.85714285714
2021-02-26,"Segunda",160,"Spline (df=33)",5576.81919237245
2021-02-26,"Segunda",160,"Cambio en spline",-0.013906373849558
2021-02-26,"Segunda",160,"Índice (día 1 = 100)",121.769932756964
2021-02-27,"Segunda",161,"Casos",4890
2021-02-27,"Segunda",161,"Media móvil de 7 días",5774
2021-02-27,"Segunda",161,"Spline (df=33)",5494.90426756022
2021-02-27,"Segunda",161,"Cambio en spline",-0.0146884670251215
2021-02-27,"Segunda",161,"Índice (día 1 = 100)",121.331652257445
2021-02-28,"Segunda",162,"Casos",5799
2021-02-28,"Segunda",162,"Media móvil de 7 días",5797.85714285714
2021-02-28,"Segunda",162,"Spline (df=33)",5410.12608269855
2021-02-28,"Segunda",162,"Cambio en spline",-0.0154285098945523
2021-02-28,"Segunda",162,"Índice (día 1 = 100)",121.832973102786
2021-03-01,"Segunda",163,"Casos",8017
2021-03-01,"Segunda",163,"Media móvil de 7 días",5662
2021-03-01,"Segunda",163,"Spline (df=33)",5322.88927500246
2021-03-01,"Segunda",163,"Cambio en spline",-0.0161247272914891
2021-03-01,"Segunda",163,"Índice (día 1 = 100)",118.978146013449
2021-03-02,"Segunda",164,"Casos",5364
2021-03-02,"Segunda",164,"Media móvil de 7 días",5580.85714285714
2021-03-02,"Segunda",164,"Spline (df=33)",5233.59848168699
2021-03-02,"Segunda",164,"Cambio en spline",-0.016774873325809
2021-03-02,"Segunda",164,"Índice (día 1 = 100)",117.273054755043
2021-03-03,"Segunda",165,"Casos",5142
2021-03-03,"Segunda",165,"Media móvil de 7 días",5487.57142857143
2021-03-03,"Segunda",165,"Spline (df=33)",5142.65833996716
2021-03-03,"Segunda",165,"Cambio en spline",-0.0173762167728465
2021-03-03,"Segunda",165,"Índice (día 1 = 100)",115.312800192123
2021-03-04,"Segunda",166,"Casos",4659
2021-03-04,"Segunda",166,"Media móvil de 7 días",5206.14285714286
2021-03-04,"Segunda",166,"Spline (df=33)",5050.47348705799
2021-03-04,"Segunda",166,"Cambio en spline",-0.0179255254413334
2021-03-04,"Segunda",166,"Índice (día 1 = 100)",109.399015369837
2021-03-05,"Segunda",167,"Casos",5195
2021-03-05,"Segunda",167,"Media móvil de 7 días",4817
2021-03-05,"Segunda",167,"Spline (df=33)",4957.44856017452
2021-03-05,"Segunda",167,"Cambio en spline",-0.0184190506339353
2021-03-05,"Segunda",167,"Índice (día 1 = 100)",101.221781940442
2021-03-06,"Segunda",168,"Casos",4237
2021-03-06,"Segunda",168,"Media móvil de 7 días",4686.28571428571
2021-03-06,"Segunda",168,"Spline (df=33)",4863.9871781591
2021-03-06,"Segunda",168,"Cambio en spline",-0.0188527184661566
2021-03-06,"Segunda",168,"Índice (día 1 = 100)",98.4750240153698
2021-03-07,"Segunda",169,"Casos",3829
2021-03-07,"Segunda",169,"Media móvil de 7 días",4683.57142857143
2021-03-07,"Segunda",169,"Spline (df=33)",4770.48888636337
2021-03-07,"Segunda",169,"Cambio en spline",-0.019222561320796
2021-03-07,"Segunda",169,"Índice (día 1 = 100)",98.4179875120077
2021-03-08,"Segunda",170,"Casos",5293
2021-03-08,"Segunda",170,"Media móvil de 7 días",4547.57142857143
2021-03-08,"Segunda",170,"Spline (df=33)",4677.3522117663
2021-03-08,"Segunda",170,"Cambio en spline",-0.019523507299913
2021-03-08,"Segunda",170,"Índice (día 1 = 100)",95.5601585014409
2021-03-09,"Segunda",171,"Casos",4449
2021-03-09,"Segunda",171,"Media móvil de 7 días",4366.28571428571
2021-03-09,"Segunda",171,"Spline (df=33)",4584.97568134686
2021-03-09,"Segunda",171,"Cambio en spline",-0.0197497486263827
2021-03-09,"Segunda",171,"Índice (día 1 = 100)",91.7507204610951
2021-03-10,"Segunda",172,"Casos",5123
2021-03-10,"Segunda",172,"Media móvil de 7 días",4262.85714285714
2021-03-10,"Segunda",172,"Spline (df=33)",4493.75782208402
2021-03-10,"Segunda",172,"Cambio en spline",-0.0198949494179308
2021-03-10,"Segunda",172,"Índice (día 1 = 100)",89.5773294908742
2021-03-11,"Segunda",173,"Casos",3707
2021-03-11,"Segunda",173,"Media móvil de 7 días",4191.71428571429
2021-03-11,"Segunda",173,"Spline (df=33)",4404.09716095675
2021-03-11,"Segunda",173,"Cambio en spline",-0.0199522681633283
2021-03-11,"Segunda",173,"Índice (día 1 = 100)",88.0823727185398
2021-03-12,"Segunda",174,"Casos",3926
2021-03-12,"Segunda",174,"Media móvil de 7 días",4091.28571428571
2021-03-12,"Segunda",174,"Spline (df=33)",4316.39222494401
2021-03-12,"Segunda",174,"Cambio en spline",-0.0199143962558913
2021-03-12,"Segunda",174,"Índice (día 1 = 100)",85.9720220941402
2021-03-13,"Segunda",175,"Casos",3513
2021-03-13,"Segunda",175,"Media móvil de 7 días",4092.28571428571
2021-03-13,"Segunda",175,"Spline (df=33)",4231.04154102477
2021-03-13,"Segunda",175,"Cambio en spline",-0.0197736163609048
2021-03-13,"Segunda",175,"Índice (día 1 = 100)",85.9930355427474
2021-03-14,"Segunda",176,"Casos",3331
2021-03-14,"Segunda",176,"Media móvil de 7 días",3933.14285714286
2021-03-14,"Segunda",176,"Spline (df=33)",4148.44363617801
2021-03-14,"Segunda",176,"Cambio en spline",-0.0195218846342866
2021-03-14,"Segunda",176,"Índice (día 1 = 100)",82.6488952929875
2021-03-15,"Segunda",177,"Casos",4590
2021-03-15,"Segunda",177,"Media móvil de 7 días",3994.85714285714
2021-03-15,"Segunda",177,"Spline (df=33)",4068.99703738269
2021-03-15,"Segunda",177,"Cambio en spline",-0.0191509408739405
2021-03-15,"Segunda",177,"Índice (día 1 = 100)",83.9457252641691
2021-03-16,"Segunda",178,"Casos",4456
2021-03-16,"Segunda",178,"Media móvil de 7 días",4006.57142857143
2021-03-16,"Segunda",178,"Spline (df=33)",3993.10027161779
2021-03-16,"Segunda",178,"Cambio en spline",-0.0186524504853726
2021-03-16,"Segunda",178,"Índice (día 1 = 100)",84.1918828049952
2021-03-17,"Segunda",179,"Casos",4009
2021-03-17,"Segunda",179,"Media móvil de 7 días",4184
2021-03-17,"Segunda",179,"Spline (df=33)",3921.15186586225
2021-03-17,"Segunda",179,"Cambio en spline",-0.0180181815785914
2021-03-17,"Segunda",179,"Índice (día 1 = 100)",87.9202689721422
2021-03-18,"Segunda",180,"Casos",4139
2021-03-18,"Segunda",180,"Media móvil de 7 días",4151.42857142857
2021-03-18,"Segunda",180,"Spline (df=33)",3853.55034709507
2021-03-18,"Segunda",180,"Cambio en spline",-0.0172402194762526
2021-03-18,"Segunda",180,"Índice (día 1 = 100)",87.2358309317963
2021-03-19,"Segunda",181,"Casos",4008
2021-03-19,"Segunda",181,"Media móvil de 7 días",4126.42857142857
2021-03-19,"Segunda",181,"Spline (df=33)",3790.6942422952
2021-03-19,"Segunda",181,"Cambio en spline",-0.0163112193012478
2021-03-19,"Segunda",181,"Índice (día 1 = 100)",86.7104947166186
2021-03-20,"Segunda",182,"Casos",4755
2021-03-20,"Segunda",182,"Media móvil de 7 días",4035.28571428571
2021-03-20,"Segunda",182,"Spline (df=33)",3732.98207844162
2021-03-20,"Segunda",182,"Cambio en spline",-0.0152246950465303
2021-03-20,"Segunda",182,"Índice (día 1 = 100)",84.7952689721422
2021-03-21,"Segunda",183,"Casos",3103
2021-03-21,"Segunda",183,"Media móvil de 7 días",3957.14285714286
2021-03-21,"Segunda",183,"Spline (df=33)",3680.81238251329
2021-03-21,"Segunda",183,"Cambio en spline",-0.0139753405808228
2021-03-21,"Segunda",183,"Índice (día 1 = 100)",83.1532180595581
2021-03-22,"Segunda",184,"Casos",4415
2021-03-22,"Segunda",184,"Media móvil de 7 días",3873.71428571429
2021-03-22,"Segunda",184,"Spline (df=33)",3634.42932331443
2021-03-22,"Segunda",184,"Cambio en spline",-0.0126013103572517
2021-03-22,"Segunda",184,"Índice (día 1 = 100)",81.4000960614793
2021-03-23,"Segunda",185,"Casos",3818
2021-03-23,"Segunda",185,"Media móvil de 7 días",3749.28571428571
2021-03-23,"Segunda",185,"Spline (df=33)",3593.4596369502
2021-03-23,"Segunda",185,"Cambio en spline",-0.0112726600848741
2021-03-23,"Segunda",185,"Índice (día 1 = 100)",78.7854226705091
2021-03-24,"Segunda",186,"Casos",3462
2021-03-24,"Segunda",186,"Media móvil de 7 días",3498.57142857143
2021-03-24,"Segunda",186,"Spline (df=33)",3557.37570135105
2021-03-24,"Segunda",186,"Cambio en spline",-0.0100415586217024
2021-03-24,"Segunda",186,"Índice (día 1 = 100)",73.517050912584
2021-03-25,"Segunda",187,"Casos",3555
2021-03-25,"Segunda",187,"Media móvil de 7 días",3481
2021-03-25,"Segunda",187,"Spline (df=33)",3525.64989444738
2021-03-25,"Segunda",187,"Cambio en spline",-0.00891831776205746
2021-03-25,"Segunda",187,"Índice (día 1 = 100)",73.1478146013449
2021-03-26,"Segunda",188,"Casos",3137
2021-03-26,"Segunda",188,"Media móvil de 7 días",3342.14285714286
2021-03-26,"Segunda",188,"Spline (df=33)",3497.75459416961
2021-03-26,"Segunda",188,"Cambio en spline",-0.0079121016303109
2021-03-26,"Segunda",188,"Índice (día 1 = 100)",70.2299471661864
2021-03-27,"Segunda",189,"Casos",3000
2021-03-27,"Segunda",189,"Media móvil de 7 días",3244.71428571429
2021-03-27,"Segunda",189,"Spline (df=33)",3473.16217844818
2021-03-27,"Segunda",189,"Cambio en spline",-0.00703091513693597
2021-03-27,"Segunda",189,"Índice (día 1 = 100)",68.1826368876081
2021-03-28,"Segunda",190,"Casos",2980
2021-03-28,"Segunda",190,"Media móvil de 7 días",3155.42857142857
2021-03-28,"Segunda",190,"Spline (df=33)",3451.3450252135
2021-03-28,"Segunda",190,"Cambio en spline",-0.00628163964529603
2021-03-28,"Segunda",190,"Índice (día 1 = 100)",66.3064361191162
2021-03-29,"Segunda",191,"Casos",3443
2021-03-29,"Segunda",191,"Media móvil de 7 días",3177.71428571429
2021-03-29,"Segunda",191,"Spline (df=33)",3431.77551239599
2021-03-29,"Segunda",191,"Cambio en spline",-0.00567011199243973
2021-03-29,"Segunda",191,"Índice (día 1 = 100)",66.7747358309318
2021-03-30,"Segunda",192,"Casos",3136
2021-03-30,"Segunda",192,"Media móvil de 7 días",3138.57142857143
2021-03-30,"Segunda",192,"Spline (df=33)",3413.92601792607
2021-03-30,"Segunda",192,"Cambio en spline",-0.00520124186603793
2021-03-30,"Segunda",192,"Índice (día 1 = 100)",65.952209414025
2021-03-31,"Segunda",193,"Casos",2837
2021-03-31,"Segunda",193,"Media móvil de 7 días",3153
2021-03-31,"Segunda",193,"Spline (df=33)",3397.26891973417
2021-03-31,"Segunda",193,"Cambio en spline",-0.00487916202765865
2021-03-31,"Segunda",193,"Índice (día 1 = 100)",66.2554034582133
2021-04-01,"Segunda",194,"Casos",3711
2021-04-01,"Segunda",194,"Media móvil de 7 días",3202
2021-04-01,"Segunda",194,"Spline (df=33)",3381.2765957507
2021-04-01,"Segunda",194,"Cambio en spline",-0.00470740596676571
2021-04-01,"Segunda",194,"Índice (día 1 = 100)",67.2850624399616
2021-04-02,"Segunda",195,"Casos",2863
2021-04-02,"Segunda",195,"Media móvil de 7 días",3350.28571428571
2021-04-02,"Segunda",195,"Spline (df=33)",3365.4214239061
2021-04-02,"Segunda",195,"Cambio en spline",-0.00468910820976115
2021-04-02,"Segunda",195,"Índice (día 1 = 100)",70.4010566762728
2021-04-03,"Segunda",196,"Casos",3101
2021-04-03,"Segunda",196,"Media móvil de 7 días",3387.28571428571
2021-04-03,"Segunda",196,"Spline (df=33)",3349.17578213077
2021-04-03,"Segunda",196,"Cambio en spline",-0.0048272236160161
2021-04-03,"Segunda",196,"Índice (día 1 = 100)",71.1785542747358
2021-04-04,"Segunda",197,"Casos",3323
2021-04-04,"Segunda",197,"Media móvil de 7 días",3449
2021-04-04,"Segunda",197,"Spline (df=33)",3332.01204835514
2021-04-04,"Segunda",197,"Cambio en spline",-0.00512476349172256
2021-04-04,"Segunda",197,"Índice (día 1 = 100)",72.4753842459174
2021-04-05,"Segunda",198,"Casos",4481
2021-04-05,"Segunda",198,"Media móvil de 7 días",3365.71428571429
2021-04-05,"Segunda",198,"Spline (df=33)",3313.40260050964
2021-04-05,"Segunda",198,"Cambio en spline",-0.00558504818573196
2021-04-05,"Segunda",198,"Índice (día 1 = 100)",70.7252641690682
2021-04-06,"Segunda",199,"Casos",3395
2021-04-06,"Segunda",199,"Media móvil de 7 días",3422.28571428571
2021-04-06,"Segunda",199,"Spline (df=33)",3292.81981652468
2021-04-06,"Segunda",199,"Cambio en spline",-0.00621197797750055
2021-04-06,"Segunda",199,"Índice (día 1 = 100)",71.9140249759846
2021-04-07,"Segunda",200,"Casos",3269
2021-04-07,"Segunda",200,"Media móvil de 7 días",3532.85714285714
2021-04-07,"Segunda",200,"Spline (df=33)",3269.84359978717
2021-04-07,"Segunda",200,"Cambio en spline",-0.00697767203119124
2021-04-07,"Segunda",200,"Índice (día 1 = 100)",74.2375120076849
2021-04-08,"Segunda",201,"Casos",3128
2021-04-08,"Segunda",201,"Media móvil de 7 días",3444.85714285714
2021-04-08,"Segunda",201,"Spline (df=33)",3244.48395550989
2021-04-08,"Segunda",201,"Cambio en spline",-0.00775561384003942
2021-04-08,"Segunda",201,"Índice (día 1 = 100)",72.3883285302594
2021-04-09,"Segunda",202,"Casos",3259
2021-04-09,"Segunda",202,"Media móvil de 7 días",3322.57142857143
2021-04-09,"Segunda",202,"Spline (df=33)",3216.85841436214
2021-04-09,"Segunda",202,"Cambio en spline",-0.00851461789503912
2021-04-09,"Segunda",202,"Índice (día 1 = 100)",69.8186839577329
2021-04-10,"Segunda",203,"Casos",3875
2021-04-10,"Segunda",203,"Media móvil de 7 días",3255.85714285714
2021-04-10,"Segunda",203,"Spline (df=33)",3187.08450701319
2021-04-10,"Segunda",203,"Cambio en spline",-0.00925558526791957
2021-04-10,"Segunda",203,"Índice (día 1 = 100)",68.4167867435158
2021-04-11,"Segunda",204,"Casos",2707
2021-04-11,"Segunda",204,"Media móvil de 7 días",3193.42857142857
2021-04-11,"Segunda",204,"Spline (df=33)",3155.27976413231
2021-04-11,"Segunda",204,"Cambio en spline",-0.00997925935471387
2021-04-11,"Segunda",204,"Índice (día 1 = 100)",67.1049471661864
2021-04-12,"Segunda",205,"Casos",3625
2021-04-12,"Segunda",205,"Media móvil de 7 días",3191.71428571429
2021-04-12,"Segunda",205,"Spline (df=33)",3121.56171638879
2021-04-12,"Segunda",205,"Cambio en spline",-0.0106862307827064
2021-04-12,"Segunda",205,"Índice (día 1 = 100)",67.0689241114313
2021-04-13,"Segunda",206,"Casos",2928
2021-04-13,"Segunda",206,"Media móvil de 7 días",3135.85714285714
2021-04-13,"Segunda",206,"Spline (df=33)",3086.0478944519
2021-04-13,"Segunda",206,"Cambio en spline",-0.0113769405071934
2021-04-13,"Segunda",206,"Índice (día 1 = 100)",65.8951729106628
2021-04-14,"Segunda",207,"Casos",2832
2021-04-14,"Segunda",207,"Media móvil de 7 días",2938.42857142857
2021-04-14,"Segunda",207,"Spline (df=33)",3048.85582899093
2021-04-14,"Segunda",207,"Cambio en spline",-0.0120516812223948
2021-04-14,"Segunda",207,"Índice (día 1 = 100)",61.7465177713737
2021-04-15,"Segunda",208,"Casos",3116
2021-04-15,"Segunda",208,"Media móvil de 7 días",2907.42857142857
2021-04-15,"Segunda",208,"Spline (df=33)",3010.10305067514
2021-04-15,"Segunda",208,"Cambio en spline",-0.0127105971844575
2021-04-15,"Segunda",208,"Índice (día 1 = 100)",61.0951008645533
2021-04-16,"Segunda",209,"Casos",2868
2021-04-16,"Segunda",209,"Media móvil de 7 días",2868.14285714286
2021-04-16,"Segunda",209,"Spline (df=33)",2969.90709017381
2021-04-16,"Segunda",209,"Cambio en spline",-0.0133536825233634
2021-04-16,"Segunda",209,"Índice (día 1 = 100)",60.2695725264169
2021-04-17,"Segunda",210,"Casos",2493
2021-04-17,"Segunda",210,"Media móvil de 7 días",2942.28571428571
2021-04-17,"Segunda",210,"Spline (df=33)",2928.38547815624
2021-04-17,"Segunda",210,"Cambio en spline",-0.0139807781041215
2021-04-17,"Segunda",210,"Índice (día 1 = 100)",61.8275696445725
2021-04-18,"Segunda",211,"Casos",2490
2021-04-18,"Segunda",211,"Media móvil de 7 días",2899.28571428571
2021-04-18,"Segunda",211,"Spline (df=33)",2885.65574529168
2021-04-18,"Segunda",211,"Cambio en spline",-0.0145915669857305
2021-04-18,"Segunda",211,"Índice (día 1 = 100)",60.9239913544669
2021-04-19,"Segunda",212,"Casos",3350
2021-04-19,"Segunda",212,"Media móvil de 7 días",2805.42857142857
2021-04-19,"Segunda",212,"Spline (df=33)",2841.83542224942
2021-04-19,"Segunda",212,"Cambio en spline",-0.0151855685189597
2021-04-19,"Segunda",212,"Índice (día 1 = 100)",58.9517291066282
2021-04-20,"Segunda",213,"Casos",3447
2021-04-20,"Segunda",213,"Media móvil de 7 días",2752.42857142857
2021-04-20,"Segunda",213,"Spline (df=33)",2797.04203969874
2021-04-20,"Segunda",213,"Cambio en spline",-0.0157621311213099
2021-04-20,"Segunda",213,"Índice (día 1 = 100)",57.8380163304515
2021-04-21,"Segunda",214,"Casos",2531
2021-04-21,"Segunda",214,"Media móvil de 7 días",2753.42857142857
2021-04-21,"Segunda",214,"Spline (df=33)",2751.39312830892
2021-04-21,"Segunda",214,"Cambio en spline",-0.0163204237697979
2021-04-21,"Segunda",214,"Índice (día 1 = 100)",57.8590297790586
2021-04-22,"Segunda",215,"Casos",2459
2021-04-22,"Segunda",215,"Media móvil de 7 días",2783.14285714286
2021-04-22,"Segunda",215,"Spline (df=33)",2705.00621874923
2021-04-22,"Segunda",215,"Cambio en spline",-0.0168594262602525
2021-04-22,"Segunda",215,"Índice (día 1 = 100)",58.4834293948127
2021-04-23,"Segunda",216,"Casos",2497
2021-04-23,"Segunda",216,"Media móvil de 7 días",2707
2021-04-23,"Segunda",216,"Spline (df=33)",2658.02503496913
2021-04-23,"Segunda",216,"Cambio en spline",-0.0173682350356378
2021-04-23,"Segunda",216,"Índice (día 1 = 100)",56.8834053794428
2021-04-24,"Segunda",217,"Casos",2500
2021-04-24,"Segunda",217,"Media móvil de 7 días",2569
2021-04-24,"Segunda",217,"Spline (df=33)",2610.6980740388
2021-04-24,"Segunda",217,"Cambio en spline",-0.0178053104495603
2021-04-24,"Segunda",217,"Índice (día 1 = 100)",53.9835494716619
2021-04-25,"Segunda",218,"Casos",2698
2021-04-25,"Segunda",218,"Media móvil de 7 días",2547.28571428571
2021-04-25,"Segunda",218,"Spline (df=33)",2563.3000263086
2021-04-25,"Segunda",218,"Cambio en spline",-0.0181553156994802
2021-04-25,"Segunda",218,"Índice (día 1 = 100)",53.5272574447646
2021-04-26,"Segunda",219,"Casos",2817
2021-04-26,"Segunda",219,"Media móvil de 7 días",2489.42857142857
2021-04-26,"Segunda",219,"Spline (df=33)",2516.10558212889
2021-04-26,"Segunda",219,"Cambio en spline",-0.0184115958706856
2021-04-26,"Segunda",219,"Índice (día 1 = 100)",52.3114793467819
2021-04-27,"Segunda",220,"Casos",2481
2021-04-27,"Segunda",220,"Media móvil de 7 días",2454.71428571429
2021-04-27,"Segunda",220,"Spline (df=33)",2469.38943185003
2021-04-27,"Segunda",220,"Cambio en spline",-0.0185668481524292
2021-04-27,"Segunda",220,"Índice (día 1 = 100)",51.5820124879923
2021-04-28,"Segunda",221,"Casos",2379
2021-04-28,"Segunda",221,"Media móvil de 7 días",2459.57142857143
2021-04-28,"Segunda",221,"Spline (df=33)",2423.42626582236
2021-04-28,"Segunda",221,"Cambio en spline",-0.0186131702982249
2021-04-28,"Segunda",221,"Índice (día 1 = 100)",51.6840778097983
2021-04-29,"Segunda",222,"Casos",2054
2021-04-29,"Segunda",222,"Media móvil de 7 días",2343.71428571429
2021-04-29,"Segunda",222,"Spline (df=33)",2378.49077439627
2021-04-29,"Segunda",222,"Cambio en spline",-0.0185421327068309
2021-04-29,"Segunda",222,"Índice (día 1 = 100)",49.2495196926033
2021-04-30,"Segunda",223,"Casos",2254
2021-04-30,"Segunda",223,"Media móvil de 7 días",2308.71428571429
2021-04-30,"Segunda",223,"Spline (df=33)",2334.85764792209
2021-04-30,"Segunda",223,"Cambio en spline",-0.0183448794268505
2021-04-30,"Segunda",223,"Índice (día 1 = 100)",48.5140489913545
2021-05-01,"Segunda",224,"Casos",2534
2021-05-01,"Segunda",224,"Media móvil de 7 días",2251.28571428571
2021-05-01,"Segunda",224,"Spline (df=33)",2292.8015767502
2021-05-01,"Segunda",224,"Cambio en spline",-0.0180122634925184
2021-05-01,"Segunda",224,"Índice (día 1 = 100)",47.3072766570605
2021-05-02,"Segunda",225,"Casos",1887
2021-05-02,"Segunda",225,"Media móvil de 7 días",2253.42857142857
2021-05-02,"Segunda",225,"Spline (df=33)",2252.59725123094
2021-05-02,"Segunda",225,"Cambio en spline",-0.0175350217510929
2021-05-02,"Segunda",225,"Índice (día 1 = 100)",47.3523054755043
2021-05-03,"Segunda",226,"Casos",2572
2021-05-03,"Segunda",226,"Media móvil de 7 días",2237.71428571429
2021-05-03,"Segunda",226,"Spline (df=33)",2214.51936171469
2021-05-03,"Segunda",226,"Cambio en spline",-0.0169039935991435
2021-05-03,"Segunda",226,"Índice (día 1 = 100)",47.0220941402498
2021-05-04,"Segunda",227,"Casos",2079
2021-05-04,"Segunda",227,"Media móvil de 7 días",2197.85714285714
2021-05-04,"Segunda",227,"Spline (df=33)",2178.84259855179
2021-05-04,"Segunda",227,"Cambio en spline",-0.0161103866507971
2021-05-04,"Segunda",227,"Índice (día 1 = 100)",46.184558117195
2021-05-05,"Segunda",228,"Casos",2394
2021-05-05,"Segunda",228,"Media móvil de 7 días",2098.71428571429
2021-05-05,"Segunda",228,"Spline (df=33)",2145.8416520926
2021-05-05,"Segunda",228,"Cambio en spline",-0.0151460901678342
2021-05-05,"Segunda",228,"Índice (día 1 = 100)",44.1012247838617
2021-05-06,"Segunda",229,"Casos",1944
2021-05-06,"Segunda",229,"Media móvil de 7 días",2064.42857142857
2021-05-06,"Segunda",229,"Spline (df=33)",2115.79121268749
2021-05-06,"Segunda",229,"Cambio en spline",-0.0140040339769732
2021-05-06,"Segunda",229,"Índice (día 1 = 100)",43.3807636887608
2021-05-07,"Segunda",230,"Casos",1975
2021-05-07,"Segunda",230,"Media móvil de 7 días",2067.28571428571
2021-05-07,"Segunda",230,"Spline (df=33)",2088.96597068682
2021-05-07,"Segunda",230,"Cambio en spline",-0.0126785865447484
2021-05-07,"Segunda",230,"Índice (día 1 = 100)",43.4408021133525
2021-05-08,"Segunda",231,"Casos",1840
2021-05-08,"Segunda",231,"Media móvil de 7 días",2067
2021-05-08,"Segunda",231,"Spline (df=33)",2065.64061644093
2021-05-08,"Segunda",231,"Cambio en spline",-0.0111659809557428
2021-05-08,"Segunda",231,"Índice (día 1 = 100)",43.4347982708934
2021-05-09,"Segunda",232,"Casos",1647
2021-05-09,"Segunda",232,"Media móvil de 7 días",2006.42857142857
2021-05-09,"Segunda",232,"Spline (df=33)",2046.03160702501
2021-05-09,"Segunda",232,"Cambio en spline",-0.00949294338029998
2021-05-09,"Segunda",232,"Índice (día 1 = 100)",42.1619836695485
2021-05-10,"Segunda",233,"Casos",2592
2021-05-10,"Segunda",233,"Media móvil de 7 días",1993.71428571429
2021-05-10,"Segunda",233,"Spline (df=33)",2030.12246641347
2021-05-10,"Segunda",233,"Cambio en spline",-0.00777560842995824
2021-05-10,"Segunda",233,"Índice (día 1 = 100)",41.8948126801153
2021-05-11,"Segunda",234,"Casos",2077
2021-05-11,"Segunda",234,"Media móvil de 7 días",2001.28571428571
2021-05-11,"Segunda",234,"Spline (df=33)",2017.83848530553
2021-05-11,"Segunda",234,"Cambio en spline",-0.00605085718283886
2021-05-11,"Segunda",234,"Índice (día 1 = 100)",42.0539145052834
2021-05-12,"Segunda",235,"Casos",1970
2021-05-12,"Segunda",235,"Media móvil de 7 días",2055
2021-05-12,"Segunda",235,"Spline (df=33)",2009.10495440042
2021-05-12,"Segunda",235,"Cambio en spline",-0.00432816152963175
2021-05-12,"Segunda",235,"Índice (día 1 = 100)",43.1826368876081
2021-05-13,"Segunda",236,"Casos",1855
2021-05-13,"Segunda",236,"Media móvil de 7 días",2051.14285714286
2021-05-13,"Segunda",236,"Spline (df=33)",2003.84716439736
2021-05-13,"Segunda",236,"Cambio en spline",-0.0026169812540336
2021-05-13,"Segunda",236,"Índice (día 1 = 100)",43.1015850144092
2021-05-14,"Tercera",1,"Casos",2028
2021-05-14,"Tercera",1,"Media móvil de 7 días",2028.71428571429
2021-05-14,"Tercera",1,"Spline (df=33)",2001.9904059956
2021-05-14,"Tercera",1,"Cambio en spline",-0.00092659681574379
2021-05-14,"Tercera",1,"Índice (día 1 = 100)",100
2021-05-15,"Tercera",2,"Casos",2216
2021-05-15,"Tercera",2,"Media móvil de 7 días",2048.28571428571
2021-05-15,"Tercera",2,"Spline (df=33)",2003.45996989434
2021-05-15,"Tercera",2,"Cambio en spline",0.000734051419198684
2021-05-15,"Tercera",2,"Índice (día 1 = 100)",100.96472079431
2021-05-16,"Tercera",3,"Casos",1620
2021-05-16,"Tercera",3,"Media móvil de 7 días",2034.85714285714
2021-05-16,"Tercera",3,"Spline (df=33)",2008.18114679282
2021-05-16,"Tercera",3,"Cambio en spline",0.00235651171943825
2021-05-16,"Tercera",3,"Índice (día 1 = 100)",100.302795577776
2021-05-17,"Tercera",4,"Casos",2435
2021-05-17,"Tercera",4,"Media móvil de 7 días",2107.71428571429
2021-05-17,"Tercera",4,"Spline (df=33)",2016.07922739027
2021-05-17,"Tercera",4,"Cambio en spline",0.0039329522688027
2021-05-17,"Tercera",4,"Índice (día 1 = 100)",103.894091965355
2021-05-18,"Tercera",5,"Casos",2214
2021-05-18,"Tercera",5,"Media móvil de 7 días",2091
2021-05-18,"Tercera",5,"Spline (df=33)",2027.0795023859
2021-05-18,"Tercera",5,"Cambio en spline",0.00545627118527292
2021-05-18,"Tercera",5,"Índice (día 1 = 100)",103.070206323498
